Symbol	RAPdb	MSU	Name
CSLC3	Os08g0253800	LOC_Os08g15420	CSLC
CSLC7	Os05g0510800	LOC_Os05g43530	CSLC
CSLC9	Os03g0770800	LOC_Os03g56060	CSLC
CSLD2	Os06g0111800	LOC_Os06g02180	CSLD
CSLD3	Os08g0345500	LOC_Os08g25710	CSLD
CSLD5	Os06g0336500	LOC_Os06g22980	CSLD
CSLE1	Os09g0478100	LOC_Os09g30120	CSLE
CSLE2	Os02g0725300	LOC_Os02g49332	CSLE
CSLF1	Os07g0553000	LOC_Os07g36700	CSLF
CSLF2	Os07g0552800	LOC_Os07g36690	CSLF
CSLF4	Os07g0553300	LOC_Os07g36740	CSLF
CSLF7	Os10g0343400	LOC_Os10g20260	CSLF
CSLH1	Os10g0341700	LOC_Os10g20090	CSLH
CSLH2	Os04g0429500	LOC_Os04g35020	CSLH
CYP17	Os02g0111200	LOC_Os02g02090	CYP
CYP18-1	Os06g0130500	LOC_Os06g04000	CYP
CYP18-2	Os08g0559400	LOC_Os08g44520	CYP
CYP18-4	Os10g0154700	LOC_Os10g06630	CYP
CYP19-4	Os06g0708400	LOC_Os06g49470	CYP
CYP20-1	Os06g0708500	LOC_Os06g49480	CYP
CYP20-2	Os05g0103200	LOC_Os05g01270	CYP
CYP20-3	Os01g0284700	LOC_Os01g18210	CYP
CYP21-1	Os09g0537600	LOC_Os09g36670	CYP
CYP21-4	Os07g0476500	LOC_Os07g29390	CYP
CYP22	Os03g0811600	LOC_Os03g59700	CYP
CYP23	Os11g0602900	LOC_Os11g38990	CYP
CYP26-2	Os01g0111100	LOC_Os01g02080	CYP
CYP28	Os08g0292600	LOC_Os08g19610	CYP
CYP37	Os07g0565600	LOC_Os07g37830	CYP
CYP38	Os08g0382400	LOC_Os08g29370	CYP
CYP40A	Os06g0216800	LOC_Os06g11320	CYP
CYP40B	Os02g0761100	LOC_Os02g52360	CYP
CYP51G1	OS11G0525200	LOC_Os11g32240	cytochrome_P450_monooxygenase_superfamily
CYP51G3	OS05G0211100	LOC_Os05g12040	cytochrome_P450_monooxygenase_superfamily
CYP51G4P	OS07G0567200	LOC_Os07g37980	cytochrome_P450_monooxygenase_superfamily
CYP51H1	OS07G0465400	LOC_Os07g28160	cytochrome_P450_monooxygenase_superfamily
CYP51H4	OS02G0323600	LOC_Os02g21810	cytochrome_P450_monooxygenase_superfamily
CYP51H5	OS02G0113200	LOC_Os02g02230	cytochrome_P450_monooxygenase_superfamily
CYP51H6	OS05G0415800	LOC_Os05g34325	cytochrome_P450_monooxygenase_superfamily
CYP51H7P	OS05G0415900	LOC_Os05g34330	cytochrome_P450_monooxygenase_superfamily
CYP51H8	OS05G0416400	LOC_Os05g34380	cytochrome_P450_monooxygenase_superfamily
CYP51H9	OS07G0567100	LOC_Os07g37970	cytochrome_P450_monooxygenase_superfamily
CYP57	Os01g0582400	LOC_Os01g40050	CYP
CYP59A	Os06g0670400	LOC_Os06g45900	CYP
CYP59B	Os06g0670500	LOC_Os06g45910	CYP
CYP63	Os07g0179200	LOC_Os07g08190	CYP
CYP65	Os03g0201100	LOC_Os03g10400	CYP
CYP701A19	OS06G0569900	LOC_Os06g37330	cytochrome_P450_monooxygenase_superfamily
CYP701A6	OS06G0570100	LOC_Os06g37364	cytochrome_P450_monooxygenase_superfamily
CYP701A8	OS06G0569500	LOC_Os06g37300	cytochrome_P450_monooxygenase_superfamily
CYP701A9	OS06G0568600	LOC_Os06g37224	cytochrome_P450_monooxygenase_superfamily
CYP703A3	OS08G0131100	LOC_Os08g03682	cytochrome_P450_monooxygenase_superfamily
CYP704A3	OS04G0573900	LOC_Os04g48460	cytochrome_P450_monooxygenase_superfamily
CYP704A4	OS06G0129900	LOC_Os06g03930	cytochrome_P450_monooxygenase_superfamily
CYP704A5	OS10G0525000	LOC_Os10g38110	cytochrome_P450_monooxygenase_superfamily
CYP704A6	OS10G0525200	LOC_Os10g38120	cytochrome_P450_monooxygenase_superfamily
CYP704A7	OS10G0524700	LOC_Os10g38090	cytochrome_P450_monooxygenase_superfamily
CYP704B2	OS03G0168600	LOC_Os03g07250	cytochrome_P450_monooxygenase_superfamily
CYP706C1	OS08G0547900	LOC_Os08g43440	cytochrome_P450_monooxygenase_superfamily
CYP706C2	OS01G0700500	LOC_Os01g50490	cytochrome_P450_monooxygenase_superfamily
CYP707A37	OS09G0457100	LOC_Os09g28390	cytochrome_P450_monooxygenase_superfamily
CYP707A5	OS02G0703600	LOC_Os02g47470	cytochrome_P450_monooxygenase_superfamily
CYP707A6	OS08G0472800	LOC_Os08g36860	cytochrome_P450_monooxygenase_superfamily
CYP709C10	OS06G0191700	LOC_Os06g09210	cytochrome_P450_monooxygenase_superfamily
CYP709C11	OS06G0191800	LOC_Os06g09220	cytochrome_P450_monooxygenase_superfamily
CYP709C12P	OS07G0419000	LOC_Os07g23710	cytochrome_P450_monooxygenase_superfamily
CYP709C5	OS07G0635500	LOC_Os07g44140	cytochrome_P450_monooxygenase_superfamily
CYP709C6	OS07G0635300	LOC_Os07g44130	cytochrome_P450_monooxygenase_superfamily
CYP709C8	OS07G0635200	LOC_Os07g44110	cytochrome_P450_monooxygenase_superfamily
CYP709C9	OS07G0418500	LOC_Os07g23570	cytochrome_P450_monooxygenase_superfamily
CYP709D1	OS01G0349800	LOC_Os01g24780	cytochrome_P450_monooxygenase_superfamily
CYP709E1	OS03G0370900	LOC_Os03g25480	cytochrome_P450_monooxygenase_superfamily
CYP709E2P	OS03G0371000	LOC_Os03g25490	cytochrome_P450_monooxygenase_superfamily
CYP71	Os08g0557500	LOC_Os08g44330	CYP
CYP710A5	OS01G0210900	LOC_Os01g11270	cytochrome_P450_monooxygenase_superfamily
CYP710A6	OS01G0211000	LOC_Os01g11280	cytochrome_P450_monooxygenase_superfamily
CYP710A7	OS01G0211200	LOC_Os01g11300	cytochrome_P450_monooxygenase_superfamily
CYP710A8	OS01G0211600	LOC_Os01g11340	cytochrome_P450_monooxygenase_superfamily
CYP711A2	OS01G0700900	LOC_Os01g50530	cytochrome_P450_monooxygenase_superfamily
CYP711A3	OS01G0701400	LOC_Os01g50580	cytochrome_P450_monooxygenase_superfamily
CYP711A4	OS01G0701500	LOC_Os01g50590	cytochrome_P450_monooxygenase_superfamily
CYP711A5	OS02G0221900	LOC_Os02g12890	cytochrome_P450_monooxygenase_superfamily
CYP711A6	OS06G0565100	LOC_Os06g36920	cytochrome_P450_monooxygenase_superfamily
CYP714B1	OS07G0681300	LOC_Os07g48330	cytochrome_P450_monooxygenase_superfamily
CYP714B2	OS03G0332100	LOC_Os03g21400	cytochrome_P450_monooxygenase_superfamily
CYP714C1	Os12g0118900	LOC_Os12g02630	CYP714
CYP714C1	OS12G0118900	LOC_Os12g02630	cytochrome_P450_monooxygenase_superfamily
CYP714C16P	OS11G0119700	LOC_Os11g02710	cytochrome_P450_monooxygenase_superfamily
CYP714C2	Os12g0119000	LOC_Os12g02640	CYP714
CYP714C2	OS12G0119000	LOC_Os12g02640	cytochrome_P450_monooxygenase_superfamily
CYP714C3	Os11g0119200	LOC_Os11g02670	CYP714
CYP714D1	OS05G0482400	LOC_Os05g40384	cytochrome_P450_monooxygenase_superfamily
CYP715B1	OS02G0824100	LOC_Os02g57810	cytochrome_P450_monooxygenase_superfamily
CYP71AA2	OS01G0957800	LOC_Os01g72760	cytochrome_P450_monooxygenase_superfamily
CYP71AA3	OS01G0957600	LOC_Os01g72740	cytochrome_P450_monooxygenase_superfamily
CYP71AB1	OS10G0172100	LOC_Os10g09160	cytochrome_P450_monooxygenase_superfamily
CYP71AB2	OS06G0500700	LOC_Os06g30500	cytochrome_P450_monooxygenase_superfamily
CYP71AB3	OS06G0497200	LOC_Os06g30179	cytochrome_P450_monooxygenase_superfamily
CYP71AC2	OS06G0671300	LOC_Os06g45960	cytochrome_P450_monooxygenase_superfamily
CYP71AC3P	None	LOC_Os03g39540	cytochrome_P450_monooxygenase_superfamily
CYP71AD1	OS05G0424300	LOC_Os05g35010	cytochrome_P450_monooxygenase_superfamily
CYP71AF1	OS06G0642600	LOC_Os06g43520	cytochrome_P450_monooxygenase_superfamily
CYP71AK2	OS09G0530300	LOC_Os09g36080	cytochrome_P450_monooxygenase_superfamily
CYP71C12	OS08G0105400	LOC_Os08g01450	cytochrome_P450_monooxygenase_superfamily
CYP71C13P	OS08G0105600	LOC_Os08g01470	cytochrome_P450_monooxygenase_superfamily
CYP71C15	OS08G0106000	LOC_Os08g01510	cytochrome_P450_monooxygenase_superfamily
CYP71C16	OS08G0106300	LOC_Os08g01520	cytochrome_P450_monooxygenase_superfamily
CYP71C17	OS08G0105800	LOC_Os08g01490	cytochrome_P450_monooxygenase_superfamily
CYP71C19P	OS01G0543600	LOC_Os01g36294	cytochrome_P450_monooxygenase_superfamily
CYP71C20	OS06G0325900	LOC_Os06g22020	cytochrome_P450_monooxygenase_superfamily
CYP71C32	OS11G0465200	LOC_Os11g27730	cytochrome_P450_monooxygenase_superfamily
CYP71C33	OS11G0469900	LOC_Os11g28060	cytochrome_P450_monooxygenase_superfamily
CYP71E4	OS03G0850200	LOC_Os03g63310	cytochrome_P450_monooxygenase_superfamily
CYP71E5	OS12G0512800	LOC_Os12g32850	cytochrome_P450_monooxygenase_superfamily
CYP71E6P	OS03G0568400	LOC_Os03g37080	cytochrome_P450_monooxygenase_superfamily
CYP71K1	OS01G0377000	LOC_Os01g27890	cytochrome_P450_monooxygenase_superfamily
CYP71K10	OS06G0641600	LOC_Os06g43420	cytochrome_P450_monooxygenase_superfamily
CYP71K11	OS11G0635300	LOC_Os11g41680	cytochrome_P450_monooxygenase_superfamily
CYP71K12	OS11G0635500	LOC_Os11g41710	cytochrome_P450_monooxygenase_superfamily
CYP71K3	OS02G0186800	LOC_Os02g09390	cytochrome_P450_monooxygenase_superfamily
CYP71K4	OS02G0186900	LOC_Os02g09400	cytochrome_P450_monooxygenase_superfamily
CYP71K5	OS02G0187000	LOC_Os02g09410	cytochrome_P450_monooxygenase_superfamily
CYP71K6	OS06G0642300	LOC_Os06g43490	cytochrome_P450_monooxygenase_superfamily
CYP71K7P	OS06G0642200	LOC_Os06g43480	cytochrome_P450_monooxygenase_superfamily
CYP71K8	None	LOC_Os06g43440	cytochrome_P450_monooxygenase_superfamily
CYP71K9	OS06G0641800	LOC_Os06g43430	cytochrome_P450_monooxygenase_superfamily
CYP71P1	OS12G0268000	LOC_Os12g16720	cytochrome_P450_monooxygenase_superfamily
CYP71Q1	OS07G0293000	LOC_Os07g19210	cytochrome_P450_monooxygenase_superfamily
CYP71Q2	None	LOC_Os07g19130	cytochrome_P450_monooxygenase_superfamily
CYP71R1	OS05G0515200	LOC_Os05g43910	cytochrome_P450_monooxygenase_superfamily
CYP71R2P	OS06G0267400	LOC_Os06g15680	cytochrome_P450_monooxygenase_superfamily
CYP71S1	OS04G0480700	LOC_Os04g40470	cytochrome_P450_monooxygenase_superfamily
CYP71S2	OS04G0480650	LOC_Os04g40460	cytochrome_P450_monooxygenase_superfamily
CYP71T1	OS01G0227400	LOC_Os01g12740	cytochrome_P450_monooxygenase_superfamily
CYP71T2	OS01G0227500	LOC_Os01g12750	cytochrome_P450_monooxygenase_superfamily
CYP71T3	OS01G0227700	LOC_Os01g12760	cytochrome_P450_monooxygenase_superfamily
CYP71T4	OS01G0227800	LOC_Os01g12770	cytochrome_P450_monooxygenase_superfamily
CYP71T8	OS09G0530275	LOC_Os09g36070	cytochrome_P450_monooxygenase_superfamily
CYP71U3	OS02G0278400	LOC_Os02g17760	cytochrome_P450_monooxygenase_superfamily
CYP71V2	OS09G0275400	LOC_Os09g10340	cytochrome_P450_monooxygenase_superfamily
CYP71V3	OS12G0640200	LOC_Os12g44290	cytochrome_P450_monooxygenase_superfamily
CYP71V4	OS02G0217400	LOC_Os02g12550	cytochrome_P450_monooxygenase_superfamily
CYP71V5	OS02G0217300	LOC_Os02g12540	cytochrome_P450_monooxygenase_superfamily
CYP71W1	OS03G0593600	LOC_Os03g39650	cytochrome_P450_monooxygenase_superfamily
CYP71W3	OS03G0594100	LOC_Os03g39690	cytochrome_P450_monooxygenase_superfamily
CYP71W4	OS03G0594900	LOC_Os03g39760	cytochrome_P450_monooxygenase_superfamily
CYP71X10	OS02G0184900	LOC_Os02g09220	cytochrome_P450_monooxygenase_superfamily
CYP71X11	OS02G0184700	LOC_Os02g09200	cytochrome_P450_monooxygenase_superfamily
CYP71X12	OS02G0184600	LOC_Os02g09190	cytochrome_P450_monooxygenase_superfamily
CYP71X13P	OS02G0601400	LOC_Os02g38930	cytochrome_P450_monooxygenase_superfamily
CYP71X14	OS02G0601500	LOC_Os02g38940	cytochrome_P450_monooxygenase_superfamily
CYP71X1P	OS02G0186300	LOC_Os02g09330	cytochrome_P450_monooxygenase_superfamily
CYP71X2	OS02G0186200	LOC_Os02g09320	cytochrome_P450_monooxygenase_superfamily
CYP71X3	OS02G0186100	LOC_Os02g09310	cytochrome_P450_monooxygenase_superfamily
CYP71X4	OS02G0185900	LOC_Os02g09290	cytochrome_P450_monooxygenase_superfamily
CYP71X7	OS02G0185300	LOC_Os02g09250	cytochrome_P450_monooxygenase_superfamily
CYP71X8	OS02G0185200	LOC_Os02g09240	cytochrome_P450_monooxygenase_superfamily
CYP71Y1P	OS06G0641500	LOC_Os06g43410	cytochrome_P450_monooxygenase_superfamily
CYP71Y3	OS06G0641200	LOC_Os06g43384	cytochrome_P450_monooxygenase_superfamily
CYP71Y4	OS06G0640800	LOC_Os06g43370	cytochrome_P450_monooxygenase_superfamily
CYP71Y5	None	LOC_Os06g43350	cytochrome_P450_monooxygenase_superfamily
CYP71Y6	OS06G0640100	LOC_Os06g43320	cytochrome_P450_monooxygenase_superfamily
CYP71Y7	OS06G0639800	LOC_Os06g43304	cytochrome_P450_monooxygenase_superfamily
CYP71Z1	None	LOC_Os04g27020	cytochrome_P450_monooxygenase_superfamily
CYP71Z2	OS07G0217600	LOC_Os07g11739	cytochrome_P450_monooxygenase_superfamily
CYP71Z21	OS07G0218700	LOC_Os07g11870	cytochrome_P450_monooxygenase_superfamily
CYP71Z22	OS07G0220200	LOC_Os07g11970	cytochrome_P450_monooxygenase_superfamily
CYP71Z3	OS10G0439700	LOC_Os10g30380	cytochrome_P450_monooxygenase_superfamily
CYP71Z4	OS10G0439800	LOC_Os10g30390	cytochrome_P450_monooxygenase_superfamily
CYP71Z5	OS02G0529800	LOC_Os02g32770	cytochrome_P450_monooxygenase_superfamily
CYP71Z6	OS02G0570500	LOC_Os02g36150	cytochrome_P450_monooxygenase_superfamily
CYP71Z7	OS02G0570700	LOC_Os02g36190	cytochrome_P450_monooxygenase_superfamily
CYP71Z8	OS10G0439924	LOC_Os10g30410	cytochrome_P450_monooxygenase_superfamily
CYP721B1	OS05G0405600	LOC_Os05g33600	cytochrome_P450_monooxygenase_superfamily
CYP721B2	OS05G0405500	LOC_Os05g33590	cytochrome_P450_monooxygenase_superfamily
CYP722B1	OS05G0101600	LOC_Os05g01120	cytochrome_P450_monooxygenase_superfamily
CYP723A2	OS04G0128001	LOC_Os04g03870	cytochrome_P450_monooxygenase_superfamily
CYP723A3	OS04G0128400	LOC_Os04g03890	cytochrome_P450_monooxygenase_superfamily
CYP724B1	OS04G0469800	LOC_Os04g39430	cytochrome_P450_monooxygenase_superfamily
CYP727A1	OS07G0644600	LOC_Os07g45000	cytochrome_P450_monooxygenase_superfamily
CYP728A1	OS09G0380300	LOC_Os09g21260	cytochrome_P450_monooxygenase_superfamily
CYP728B1	OS07G0520300	LOC_Os07g33620	cytochrome_P450_monooxygenase_superfamily
CYP728B3	OS07G0518100	LOC_Os07g33440	cytochrome_P450_monooxygenase_superfamily
CYP728C1	OS07G0520100	LOC_Os07g33610	cytochrome_P450_monooxygenase_superfamily
CYP728C3	OS07G0519600	LOC_Os07g33580	cytochrome_P450_monooxygenase_superfamily
CYP728C4	OS07G0519300	LOC_Os07g33560	cytochrome_P450_monooxygenase_superfamily
CYP728C5	OS07G0519100	LOC_Os07g33550	cytochrome_P450_monooxygenase_superfamily
CYP728C7	None	LOC_Os07g33540	cytochrome_P450_monooxygenase_superfamily
CYP728C9	OS07G0518500	LOC_Os07g33480	cytochrome_P450_monooxygenase_superfamily
CYP729A1	OS10G0378100	LOC_Os10g23180	cytochrome_P450_monooxygenase_superfamily
CYP729A2	OS10G0378000	LOC_Os10g23130	cytochrome_P450_monooxygenase_superfamily
CYP72A17	OS01G0627400	LOC_Os01g43700	cytochrome_P450_monooxygenase_superfamily
CYP72A18	OS01G0627500	LOC_Os01g43710	cytochrome_P450_monooxygenase_superfamily
CYP72A20	OS01G0627800	LOC_Os01g43740	cytochrome_P450_monooxygenase_superfamily
CYP72A21	OS01G0627900	LOC_Os01g43750	cytochrome_P450_monooxygenase_superfamily
CYP72A22	OS01G0627933	LOC_Os01g43760	cytochrome_P450_monooxygenase_superfamily
CYP72A23	OS01G0628000	LOC_Os01g43774	cytochrome_P450_monooxygenase_superfamily
CYP72A24	OS01G0628700	LOC_Os01g43844	cytochrome_P450_monooxygenase_superfamily
CYP72A25	OS01G0628900	LOC_Os01g43851	cytochrome_P450_monooxygenase_superfamily
CYP72A31P	OS01G0602200	LOC_Os01g41800	cytochrome_P450_monooxygenase_superfamily
CYP72A32	OS01G0602400	LOC_Os01g41810	cytochrome_P450_monooxygenase_superfamily
CYP72A33	OS01G0602500	LOC_Os01g41820	cytochrome_P450_monooxygenase_superfamily
CYP72A34	OS05G0372300	LOC_Os05g30890	cytochrome_P450_monooxygenase_superfamily
CYP72A35	OS01G0728300	LOC_Os01g52790	cytochrome_P450_monooxygenase_superfamily
CYP733A1	None	LOC_Os03g61980	cytochrome_P450_monooxygenase_superfamily
CYP734A2	OS02G0204700	LOC_Os02g11020	cytochrome_P450_monooxygenase_superfamily
CYP734A4	OS06G0600400	LOC_Os06g39880	cytochrome_P450_monooxygenase_superfamily
CYP734A5	OS07G0647200	LOC_Os07g45290	cytochrome_P450_monooxygenase_superfamily
CYP734A6	OS01G0388000	LOC_Os01g29150	cytochrome_P450_monooxygenase_superfamily
CYP735A3	OS08G0429800	LOC_Os08g33300	cytochrome_P450_monooxygenase_superfamily
CYP735A4	OS09G0403300	LOC_Os09g23820	cytochrome_P450_monooxygenase_superfamily
CYP73A35P	OS01G0820000	LOC_Os01g60450	cytochrome_P450_monooxygenase_superfamily
CYP73A38	OS05G0320700	LOC_Os05g25640	cytochrome_P450_monooxygenase_superfamily
CYP73A39	OS02G0467600	LOC_Os02g26810	cytochrome_P450_monooxygenase_superfamily
CYP73A40	OS02G0467000	LOC_Os02g26770	cytochrome_P450_monooxygenase_superfamily
CYP74A4	OS03G0767000	LOC_Os03g55800	cytochrome_P450_monooxygenase_superfamily
CYP74A5	OS03G0225900	LOC_Os03g12500	cytochrome_P450_monooxygenase_superfamily
CYP74E1	OS02G0218700	LOC_Os02g12680	cytochrome_P450_monooxygenase_superfamily
CYP74E2	OS02G0218800	LOC_Os02g12690	cytochrome_P450_monooxygenase_superfamily
CYP74F1	OS02G0110200	LOC_Os02g02000	cytochrome_P450_monooxygenase_superfamily
CYP75A11	OS03G0367101	LOC_Os03g25150	cytochrome_P450_monooxygenase_superfamily
CYP75B11	OS10G0317900	LOC_Os10g16974	cytochrome_P450_monooxygenase_superfamily
CYP75B3	OS10G0320100	LOC_Os10g17260	cytochrome_P450_monooxygenase_superfamily
CYP76H11	OS08G0226300	LOC_Os08g12990	cytochrome_P450_monooxygenase_superfamily
CYP76H4	OS03G0248200	LOC_Os03g14400	cytochrome_P450_monooxygenase_superfamily
CYP76H5	OS03G0248300	LOC_Os03g14420	cytochrome_P450_monooxygenase_superfamily
CYP76H6	OS10G0167250	LOC_Os10g08540	cytochrome_P450_monooxygenase_superfamily
CYP76H8	OS10G0166600	LOC_Os10g08474	cytochrome_P450_monooxygenase_superfamily
CYP76H9	OS10G0165300	LOC_Os10g08319	cytochrome_P450_monooxygenase_superfamily
CYP76K1	OS09G0447500	LOC_Os09g27510	cytochrome_P450_monooxygenase_superfamily
CYP76L1	OS09G0447300	LOC_Os09g27500	cytochrome_P450_monooxygenase_superfamily
CYP76M1	OS08G0465700	LOC_Os08g36310	cytochrome_P450_monooxygenase_superfamily
CYP76M10	OS08G0507100	LOC_Os08g39660	cytochrome_P450_monooxygenase_superfamily
CYP76M11P	OS08G0507000	LOC_Os08g39640	cytochrome_P450_monooxygenase_superfamily
CYP76M13	OS12G0199800	LOC_Os12g09790	cytochrome_P450_monooxygenase_superfamily
CYP76M14	OS01G0561600	LOC_Os01g38110	cytochrome_P450_monooxygenase_superfamily
CYP76M17	OS02G0569900	LOC_Os02g36110	cytochrome_P450_monooxygenase_superfamily
CYP76M2	OS08G0508000	LOC_Os08g39730	cytochrome_P450_monooxygenase_superfamily
CYP76M4P	OS08G0507702	LOC_Os08g39694	cytochrome_P450_monooxygenase_superfamily
CYP76M5	OS02G0569000	LOC_Os02g36030	cytochrome_P450_monooxygenase_superfamily
CYP76M6	OS02G0571900	LOC_Os02g36280	cytochrome_P450_monooxygenase_superfamily
CYP76M7	OS06G0599200	LOC_Os06g39780	cytochrome_P450_monooxygenase_superfamily
CYP76M8	OS02G0569400	LOC_Os02g36070	cytochrome_P450_monooxygenase_superfamily
CYP76M9	OS06G0501900	LOC_Os06g30640	cytochrome_P450_monooxygenase_superfamily
CYP76N1P	OS02G0500700	LOC_Os02g29720	cytochrome_P450_monooxygenase_superfamily
CYP76P1	OS10G0144700	LOC_Os10g05490	cytochrome_P450_monooxygenase_superfamily
CYP76P2	OS12G0196700	LOC_Os12g09500	cytochrome_P450_monooxygenase_superfamily
CYP76P3	OS10G0351200	LOC_Os10g21050	cytochrome_P450_monooxygenase_superfamily
CYP76Q1	OS03G0249600	LOC_Os03g14560	cytochrome_P450_monooxygenase_superfamily
CYP76Q2	OS06G0294600	LOC_Os06g19070	cytochrome_P450_monooxygenase_superfamily
CYP76V1	OS10G0171300	LOC_Os10g09090	cytochrome_P450_monooxygenase_superfamily
CYP77A18	OS04G0407900	LOC_Os04g33370	cytochrome_P450_monooxygenase_superfamily
CYP77B2	OS06G0680700	LOC_Os06g46680	cytochrome_P450_monooxygenase_superfamily
CYP78A11	OS10G0403000	LOC_Os10g26340	cytochrome_P450_monooxygenase_superfamily
CYP78A12	OS03G0417700	LOC_Os03g30420	cytochrome_P450_monooxygenase_superfamily
CYP78A13	OS07G0603700	LOC_Os07g41240	cytochrome_P450_monooxygenase_superfamily
CYP78A14	OS03G0603100	LOC_Os03g40600	cytochrome_P450_monooxygenase_superfamily
CYP78A15	OS08G0547300	LOC_Os08g43390	cytochrome_P450_monooxygenase_superfamily
CYP78A16	OS09G0528700	LOC_Os09g35940	cytochrome_P450_monooxygenase_superfamily
CYP78A17	OS03G0134500	LOC_Os03g04190	cytochrome_P450_monooxygenase_superfamily
CYP78D1	OS11G0489250	LOC_Os11g29720	cytochrome_P450_monooxygenase_superfamily
CYP79A10	OS04G0171600	LOC_Os04g08824	cytochrome_P450_monooxygenase_superfamily
CYP79A7	OS03G0570100	LOC_Os03g37290	cytochrome_P450_monooxygenase_superfamily
CYP79A9	OS04G0171800	LOC_Os04g08828	cytochrome_P450_monooxygenase_superfamily
CYP79A9P	OS04G0174100	LOC_Os04g09430	cytochrome_P450_monooxygenase_superfamily
CYP81A6	OS03G0760200	LOC_Os03g55240	cytochrome_P450_monooxygenase_superfamily
CYP81A8	OS03G0760500	LOC_Os03g55260	cytochrome_P450_monooxygenase_superfamily
CYP81L2	OS02G0504000	LOC_Os02g30110	cytochrome_P450_monooxygenase_superfamily
CYP81L3	OS02G0503900	LOC_Os02g30100	cytochrome_P450_monooxygenase_superfamily
CYP81L4	OS02G0503800	LOC_Os02g30090	cytochrome_P450_monooxygenase_superfamily
CYP81L5	OS02G0503700	LOC_Os02g30080	cytochrome_P450_monooxygenase_superfamily
CYP81M1	OS04G0255600	LOC_Os04g18380	cytochrome_P450_monooxygenase_superfamily
CYP81N1	OS12G0582000	LOC_Os12g39240	cytochrome_P450_monooxygenase_superfamily
CYP81N1P	None	LOC_Os12g39300	cytochrome_P450_monooxygenase_superfamily
CYP81P1	OS12G0582700	LOC_Os12g39310	cytochrome_P450_monooxygenase_superfamily
CYP84A5	OS10G0512400	LOC_Os10g36848	cytochrome_P450_monooxygenase_superfamily
CYP84A6	OS03G0112900	LOC_Os03g02180	cytochrome_P450_monooxygenase_superfamily
CYP84A7	OS06G0349700	LOC_Os06g24180	cytochrome_P450_monooxygenase_superfamily
CYP85A1	OS03G0602300	LOC_Os03g40540	cytochrome_P450_monooxygenase_superfamily
CYP86A10	OS02G0666500	LOC_Os02g44654	cytochrome_P450_monooxygenase_superfamily
CYP86A11	OS04G0560100	LOC_Os04g47250	cytochrome_P450_monooxygenase_superfamily
CYP86A9	OS01G0854800	LOC_Os01g63540	cytochrome_P450_monooxygenase_superfamily
CYP86B3	OS10G0486100	LOC_Os10g34480	cytochrome_P450_monooxygenase_superfamily
CYP86E1	OS02G0596300	LOC_Os02g38290	cytochrome_P450_monooxygenase_superfamily
CYP87A4	OS04G0570600	LOC_Os04g48210	cytochrome_P450_monooxygenase_superfamily
CYP87A5	OS02G0675400	LOC_Os02g45280	cytochrome_P450_monooxygenase_superfamily
CYP87A6	OS04G0570000	LOC_Os04g48170	cytochrome_P450_monooxygenase_superfamily
CYP87B1	OS11G0289700	LOC_Os11g18570	cytochrome_P450_monooxygenase_superfamily
CYP87B4	OS04G0570500	LOC_Os04g48200	cytochrome_P450_monooxygenase_superfamily
CYP87B5	OS07G0482900	LOC_Os07g29960	cytochrome_P450_monooxygenase_superfamily
CYP87C2	OS03G0658800	LOC_Os03g45619	cytochrome_P450_monooxygenase_superfamily
CYP87C5P	OS12G0286300	LOC_Os12g18820	cytochrome_P450_monooxygenase_superfamily
CYP88A5	OS06G0110000	LOC_Os06g02019	cytochrome_P450_monooxygenase_superfamily
CYP89B1	OS10G0515900	LOC_Os10g37160	cytochrome_P450_monooxygenase_superfamily
CYP89B10	OS10G0513400	LOC_Os10g36960	cytochrome_P450_monooxygenase_superfamily
CYP89B11	OS10G0139700	LOC_Os10g05020	cytochrome_P450_monooxygenase_superfamily
CYP89B12P	OS06G0632300	LOC_Os06g42610	cytochrome_P450_monooxygenase_superfamily
CYP89B2	OS10G0515400	LOC_Os10g37120	cytochrome_P450_monooxygenase_superfamily
CYP89B3	OS10G0515200	LOC_Os10g37110	cytochrome_P450_monooxygenase_superfamily
CYP89B4	OS10G0514901	LOC_Os10g37100	cytochrome_P450_monooxygenase_superfamily
CYP89B5P	OS10G0514700	LOC_Os10g37070	cytochrome_P450_monooxygenase_superfamily
CYP89B6	OS10G0514500	LOC_Os10g37050	cytochrome_P450_monooxygenase_superfamily
CYP89B7P	OS10G0514450	LOC_Os10g37034	cytochrome_P450_monooxygenase_superfamily
CYP89B8P	OS10G0514300	LOC_Os10g37020	cytochrome_P450_monooxygenase_superfamily
CYP89B9	OS10G0513900	LOC_Os10g36980	cytochrome_P450_monooxygenase_superfamily
CYP89C1	OS06G0328900	LOC_Os06g22340	cytochrome_P450_monooxygenase_superfamily
CYP89C8P	OS08G0152300	LOC_Os08g05610	cytochrome_P450_monooxygenase_superfamily
CYP89C9	OS08G0152400	LOC_Os08g05620	cytochrome_P450_monooxygenase_superfamily
CYP89D1	OS01G0350200	LOC_Os01g24810	cytochrome_P450_monooxygenase_superfamily
CYP89E1	OS02G0108800	LOC_Os02g01890	cytochrome_P450_monooxygenase_superfamily
CYP89F1	OS10G0511200	LOC_Os10g36740	cytochrome_P450_monooxygenase_superfamily
CYP89G1	OS07G0451300	LOC_Os07g26870	cytochrome_P450_monooxygenase_superfamily
